smiles,node_id,num_expansions,rollout_num,score,Q_value,num_reactions,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
COc1ccc(C#N)cc1CN1CCN(CCCNC(=O)OC(C)(C)C)CC1,91434,1,2,0.8863485464805159,0.8863485464805159,1,2230,7687738,CC(C)(C)OC(=O)NCCCN1CCNCC1,7127409,COc1ccc(C#N)cc1CBr,,
CCn1ncc(CN2CCN(CCNC(=O)OC(C)(C)C)CC2)n1,91565,1,60,0.8517308802308803,0.8517308802308803,1,2230,2794484,CC(C)(C)OC(=O)NCCN1CCNCC1,17104236,CCn1ncc(CCl)n1,,
COCCOC(=O)c1cc(-c2ccc(C)o2)n[nH]1,94111,1,1183,0.8505583527583529,0.8505583527583529,1,1458,945001,Cc1ccc(-c2cc(C(=O)O)[nH]n2)o1,39593,COCCCl,,
COCCCN1CCN(C(=O)c2cnn3ccc(C#N)cc23)CC1,93438,1,884,0.8499145021645023,0.8499145021645023,1,240690,68217,COCCCN1CCNCC1,11893667,N#Cc1ccn2ncc(C(=O)O)c2c1,,
CCN1CN(CCCOCCOCCOC)CC1=O,91590,1,72,0.8468261904761905,0.8468261904761905,1,2230,15250561,CCN1CNCC1=O,15800407,COCCOCCOCCCCl,,
CC(C)(C)OC(=O)CCN1CCN(CCCNC(=O)C(=O)NCCCN2CCN(CCC(=O)OC(C)(C)C)CC2)CC1,92732,1,573,0.8455618326118326,0.8455618326118326,1,271948,27924880,CC(C)(C)OC(=O)CCN1CCN(CCCN)CC1,27924880,CC(C)(C)OC(=O)CCN1CCN(CCCN)CC1,,
CC(C)(C)OC(=O)CCN1CCN(CCCNC(=O)NCCCN2CCN(CCC(=O)OC(C)(C)C)CC2)CC1,92731,0,573,0.8437951659451659,0.0,1,2708,27924880,CC(C)(C)OC(=O)CCN1CCN(CCCN)CC1,27924880,CC(C)(C)OC(=O)CCN1CCN(CCCN)CC1,,
CCC(S)CNc1cc(C)nc2ncnn12,91599,1,76,0.8436845221445222,0.8436845221445222,1,27,3274193,CCC(S)CN,31554,Cc1cc(Cl)n2ncnc2n1,,
CCCN1CCN(CCNC(=O)OC(C)(C)C)CC1,91448,1,9,0.8427898545898547,0.8427898545898547,1,2230,2794484,CC(C)(C)OC(=O)NCCN1CCNCC1,590,CCCI,,
CSCCN1CCN(CC(C)C)CC1,91469,1,17,0.8413238882033001,0.8413238882033001,1,2230,16356,CC(C)CN1CCNCC1,14356,CSCCCl,,
COCCN1CCN(CCCC(=O)OC(C)(C)C)CC1=O,92402,1,434,0.8379074647574647,0.8379074647574647,1,2230,11915638,COCCN1CCNCC1=O,3696619,CC(C)(C)OC(=O)CCCCl,,
CNCCN1CCN(C(=O)[C@@H]2[C@H](O)[C@H](O)CCN2C(=O)OC(C)(C)C)C(=O)C1,102544,1,4954,0.8364477688977688,0.8364477688977688,1,240690,8314082,CNCCN1CCNC(=O)C1,26570708,CC(C)(C)OC(=O)N1CC[C@@H](O)[C@@H](O)[C@H]1C(=O)O,,
CC(C)N1CCN(CCCCCCC(=O)OC(C)(C)C)CC1=O,97410,1,2648,0.8363763993488453,0.8363763993488453,1,2230,3008735,CC(C)N1CCNCC1=O,17363798,CC(C)(C)OC(=O)CCCCCCBr,,
CC(C)(C)OC(=O)N1CCN(CCNC(=O)NCC2(CO)CC23CCN(C(=O)OC(C)(C)C)CC3)CC1,94032,1,1149,0.8344086857586858,0.8344086857586858,1,2708,810139,CC(C)(C)OC(=O)N1CCN(CCN)CC1,22391520,CC(C)(C)OC(=O)N1CCC2(CC1)CC2(CN)CO,,
CCON1CCN(CCCCCCNC(=O)OC(C)(C)C)CC1,96588,1,2288,0.8312440836940835,0.8312440836940835,1,2230,3401907,CCON1CCNCC1,8609077,CC(C)(C)OC(=O)NCCCCCCI,,
CCCn1ncnc1CN1CCN(C(COC)COC)CC1,92727,1,571,0.8303972780161015,0.8303972780161015,1,2230,3813256,COCC(COC)N1CCNCC1,17575602,CCCn1ncnc1CCl,,
CCCN1CCN(c2c(C)c(C)nc3ncnn23)CC1,91487,1,26,0.8288482599980298,0.8288482599980298,1,27,13084,CCCN1CCNCC1,3531434,Cc1nc2ncnn2c(Cl)c1C,,
CC(C)(C)OC(=O)NCCCN1CCN(Cc2ccc3c(c2)COCC3)CC1,91597,1,75,0.8278315295815295,0.8278315295815295,1,2230,7687738,CC(C)(C)OC(=O)NCCCN1CCNCC1,26033758,ClCc1ccc2c(c1)COCC2,,
CC(C)Cc1ccc(CN2CCN(CCCNC(=O)OC(C)(C)C)CC2)cc1,93159,1,760,0.8277301332654273,0.8277301332654273,1,2230,7687738,CC(C)(C)OC(=O)NCCCN1CCNCC1,2109504,CC(C)Cc1ccc(CCl)cc1,,
CC(C)(C)OC(=O)N1CCN(CCNC(=O)C(=O)NCC2(CO)CC23CCN(C(=O)OC(C)(C)C)CC3)CC1,94033,0,1149,0.8267872571872573,0.0,1,271948,810139,CC(C)(C)OC(=O)N1CCN(CCN)CC1,22391520,CC(C)(C)OC(=O)N1CCC2(CC1)CC2(CN)CO,,
CSCCN1CCN(CCCCCNC(=O)OC(C)(C)C)CC1,91797,1,163,0.8265833610833612,0.8265833610833612,1,2230,26565182,CC(C)(C)OC(=O)NCCCCCN1CCNCC1,14356,CSCCCl,,
CC(C)(CCNC(=O)C(=O)NCCN1CCN(C(=O)OC(C)(C)C)CC1)CNC(=O)OC(C)(C)C,104779,1,5968,0.8254044733044733,0.8254044733044733,1,271948,20344149,CC(C)(CCN)CNC(=O)OC(C)(C)C,810139,CC(C)(C)OC(=O)N1CCN(CCN)CC1,,
Cc1nc(CN2CCN(CCNC(=O)OC(C)(C)C)CC2)nn1C,94201,1,1225,0.8249118326118327,0.8249118326118327,1,2230,2794484,CC(C)(C)OC(=O)NCCN1CCNCC1,3726190,Cc1nc(CCl)nn1C,,
COc1ccc(C#N)cc1CN1CCN(CC(C)(C)C)CC1,93167,1,764,0.8246712375859435,0.8246712375859435,1,2230,3789024,CC(C)(C)CN1CCNCC1,7127409,COc1ccc(C#N)cc1CBr,,
CC(c1ccc(C#N)cc1)N1CCN(CCCCCNC(=O)OC(C)(C)C)CC1,97135,1,2530,0.8243345260948203,0.8243345260948203,1,2230,26565182,CC(C)(C)OC(=O)NCCCCCN1CCNCC1,3550966,CC(Br)c1ccc(C#N)cc1,,
CCNc1ccnc2ncnn12,91503,1,33,0.8236336063936063,0.8236336063936063,1,27,1064,CCN,3060213,Clc1ccnc2ncnn12,,
CC(C)(CCNC(=O)NCCN1CCN(C(=O)OC(C)(C)C)CC1)CNC(=O)OC(C)(C)C,104778,0,5968,0.8234759018759018,0.0,1,2708,20344149,CC(C)(CCN)CNC(=O)OC(C)(C)C,810139,CC(C)(C)OC(=O)N1CCN(CCN)CC1,,
CC(C)CC1(CNC(=O)C(=O)NCC2(CO)CC23CCN(C(=O)OC(C)(C)C)CC3)CC1,91887,1,202,0.8229411845636303,0.8229411845636303,1,271948,9985383,CC(C)CC1(CN)CC1,22391520,CC(C)(C)OC(=O)N1CCC2(CC1)CC2(CN)CO,,
C=C(C)CCCN1CC2(COC)CC1(CNC(=O)OC(C)(C)C)C2,104010,1,5621,0.8226566366966367,0.8226566366966367,1,2230,27278645,COCC12CNC(CNC(=O)OC(C)(C)C)(C1)C2,3042558,C=C(C)CCCBr,,
CC(C)(C)OC(=O)NCCN1CCN(CCNC(=O)C23CC(CNC(=O)OC(C)(C)C)(C2)C3)CC1,91866,1,193,0.8216316294816295,0.8216316294816295,1,22,34651949,CC(C)(C)OC(=O)NCCN1CCN(CCN)CC1,17094107,CC(C)(C)OC(=O)NCC12CC(C(=O)O)(C1)C2,,
CC(=O)N1CCN(CCNC(=O)NCC2(CO)CC23CCN(C(=O)OC(C)(C)C)CC3)CC1,101165,1,4333,0.8210991619491619,0.8210991619491619,1,2708,121146,CC(=O)N1CCN(CCN)CC1,22391520,CC(C)(C)OC(=O)N1CCC2(CC1)CC2(CN)CO,,
CNCCN1CCN(CCC(COC)COC)C(=O)C1,92520,1,484,0.8209819001260177,0.8209819001260177,1,2230,8314082,CNCCN1CCNC(=O)C1,24599532,COCC(CCCl)COC,,
Cn1ncnc1CCNc1c(C#N)cnn1C,91874,1,197,0.8209473818629881,0.8209473818629881,1,27,9984736,Cn1ncnc1CCN,3637660,Cn1ncc(C#N)c1Cl,,
COCC1(O)CCN(CCNC(=O)OC(C)(C)C)C1,91716,1,127,0.820725036075036,0.820725036075036,1,2230,3389056,COCC1(O)CCNC1,2795807,CC(C)(C)OC(=O)NCCCl,,
COCCCN1CCN(C(=O)CCCOCCNC(=O)OC(C)(C)C)CC1,92413,1,439,0.820514862914863,0.820514862914863,1,240690,68217,COCCCN1CCNCC1,27261508,CC(C)(C)OC(=O)NCCOCCCC(=O)O,,
COCC1(C#N)CN(C(=O)CCCOc2ccc(C#N)cc2OC)C1,94613,1,1406,0.8202558993294288,0.8202558993294288,1,22,27205468,COCC1(C#N)CNC1,147753,COc1cc(C#N)ccc1OCCCC(=O)O,,
COCC(CCN1CCN(CCN2CCN(C(=O)OC(C)(C)C)CC2)CC1)COC,91584,1,69,0.8196307248307247,0.8196307248307247,1,2230,22392461,CC(C)(C)OC(=O)N1CCN(CCN2CCNCC2)CC1,24599532,COCC(CCCl)COC,,
CC(C)C(C)(O)CNC(=O)NCCCN1CCN(C(=O)OC(C)(C)C)CC1,97220,1,2567,0.8195328533523579,0.8195328533523579,1,2708,809505,CC(C)(C)OC(=O)N1CCN(CCCN)CC1,2807194,CC(C)C(C)(O)CN,,
COCC(COC)OC(=O)CCCOc1ccc(C#N)cc1OC,91691,1,115,0.819491349826644,0.819491349826644,1,1458,147753,COc1cc(C#N)ccc1OCCCC(=O)O,3703230,COCC(Br)COC,,
CCC(CC)n1nccc1C(=O)OCCOC,96037,1,2042,0.8187764124764124,0.8187764124764124,1,1458,10991279,CCC(CC)n1nccc1C(=O)O,39593,COCCCl,,
CC(C)(C)OC(=O)NCCC(NC(=O)N1Cc2ccc(C#N)cc2C1)C(F)(F)F,93534,1,927,0.8184907647907649,0.8184907647907649,1,2430,19639931,CC(C)(C)OC(=O)NCCC(N)C(F)(F)F,3052304,N#Cc1ccc2c(c1)CNC2,,
CC(C)(C)OC(=O)NCC1(NC(=O)C(=O)NC2(CNC(=O)OC(C)(C)C)CC2)CC1,91967,1,237,0.8182874014874015,0.8182874014874015,1,271948,3849163,CC(C)(C)OC(=O)NCC1(N)CC1,3849163,CC(C)(C)OC(=O)NCC1(N)CC1,,
CC(C)CC1(CNC(=O)NCC2(CO)CC23CCN(C(=O)OC(C)(C)C)CC3)CC1,91886,0,202,0.8180483274207733,0.0,1,2708,9985383,CC(C)CC1(CN)CC1,22391520,CC(C)(C)OC(=O)N1CCC2(CC1)CC2(CN)CO,,
CCCCN1CC(=O)N(CC)C1,91825,1,175,0.817863174407292,0.817863174407292,1,2230,15250561,CCN1CNCC1=O,592,CCCCCl,,
CC[C@H](O)CN1CCN(CCC2(O)CC2)CC1,91898,1,207,0.8178442228720119,0.8178442228720119,1,2230,21258580,CC[C@H](O)CN1CCNCC1,26400711,OC1(CCI)CC1,,
Cn1ncc2c(c1=O)CCN(CCC(C)(C)C#N)C2,93165,1,763,0.8176556066482537,0.8176556066482537,1,2230,26396264,Cn1ncc2c(c1=O)CCNC2,9826208,CC(C)(C#N)CCI,,
CC(C)(C)OC(=O)NCC(=O)NCC1(C(F)(F)F)CC(F)(F)C1,94126,1,1190,0.8172570352849764,0.8172570352849764,1,240690,27186966,NCC1(C(F)(F)F)CC(F)(F)C1,50808,CC(C)(C)OC(=O)NCC(=O)O,,
CC(C)(C)OC(=O)NCC12CC(NC(=O)C(=O)NC34CC(CNC(=O)OC(C)(C)C)(C3)C4)(C1)C2,91656,1,100,0.8171540681540682,0.8171540681540682,1,271948,17420542,CC(C)(C)OC(=O)NCC12CC(N)(C1)C2,17420542,CC(C)(C)OC(=O)NCC12CC(N)(C1)C2,,
COCCCOC(=O)CC1(CNC(=O)OC(C)(C)C)CC1,93319,1,832,0.8169814574314576,0.8169814574314576,1,1458,16736105,CC(C)(C)OC(=O)NCC1(CC(=O)O)CC1,188178,COCCCCl,,
C=C(Cl)CNC(=O)NCC(F)=C1CN(C(=O)OC(C)(C)C)C1,92329,1,401,0.8169460594960596,0.8169460594960596,1,2708,26030951,CC(C)(C)OC(=O)N1CC(=C(F)CN)C1,3275196,C=C(Cl)CN,,
COCCOCCN(C)CCCN(C)C,93890,1,1085,0.8168162975912976,0.8168162975912976,1,2230,8369569,CNCCOCCOC,26535564,CN(C)CCCI,,
CC(C)(C)OC(=O)NCCC(C)(C)C(=O)N1CCC2(CC1)CCS2=O,92428,1,445,0.8164592474055011,0.8164592474055011,1,22,34385562,O=S1CCC12CCNCC2,6871307,CC(C)(C)OC(=O)NCCC(C)(C)C(=O)O,,
CC(F)(F)CNC(=O)NCCCN1CCN(CCC(=O)OC(C)(C)C)CC1,96871,1,2412,0.8163665945165945,0.8163665945165945,1,2708,27924880,CC(C)(C)OC(=O)CCN1CCN(CCCN)CC1,64184,CC(F)(F)CN,,
COC(C)(C(=O)OC(C)(C)C)C(=O)N1CCN(CP(C)(C)=O)CC1,99182,1,3441,0.8163411522137991,0.8163411522137991,1,22,26742633,CP(C)(=O)CN1CCNCC1,22955235,COC(C)(C(=O)O)C(=O)OC(C)(C)C,,
CCCCC(O)CN1CCN(Cc2ccc(OCC)cc2)CC1,92121,1,305,0.8159949181537417,0.8159949181537417,1,2230,40366,CCOc1ccc(CN2CCNCC2)cc1,3696560,CCCCC(O)CBr,,
CCCS(=O)(=O)N1CCN(Cc2cnn(CC)n2)CC1,92619,1,525,0.8159273194126136,0.8159273194126136,1,2230,563486,CCCS(=O)(=O)N1CCNCC1,17104236,CCn1ncc(CCl)n1,,
O=C(N1CC(O)(CO)C1)C1(O)CC1,103091,1,5206,0.8155347763347764,0.8155347763347764,1,22,3389102,OCC1(O)CNC1,41479,O=C(O)C1(O)CC1,,
CC(C)(C)OC(=O)N1CCC(CNC(=O)C(=O)NCC2(C(C)(C)C)CCN(C(=O)OC(C)(C)C)C2)(C(C)(C)C)C1,92928,1,656,0.8151482961482961,0.8151482961482961,1,271948,26360011,CC(C)(C)OC(=O)N1CCC(CN)(C(C)(C)C)C1,26360011,CC(C)(C)OC(=O)N1CCC(CN)(C(C)(C)C)C1,,
Cn1cc(C#CCNC(=O)C(=O)NCC#Cc2cnn(C)c2)cn1,92508,1,479,0.8150335497835499,0.8150335497835499,1,271948,4508970,Cn1cc(C#CCN)cn1,4508970,Cn1cc(C#CCN)cn1,,
CCNC(=O)NCC(F)=C1CN(C(=O)OC(C)(C)C)C1,92944,1,663,0.8145906482406483,0.8145906482406483,1,2708,26030951,CC(C)(C)OC(=O)N1CC(=C(F)CN)C1,1064,CCN,,
COc1cc(C#N)ccc1OCC(=O)Nc1ccnc2ncnn12,92444,1,452,0.8145580808080807,0.8145580808080807,1,22,2790353,Nc1ccnc2ncnn12,39686,COc1cc(C#N)ccc1OCC(=O)O,,
COc1ccc(CN2CCN(Cc3ncnn3C(C)C)CC2)cc1OC,92356,1,413,0.8144081560269795,0.8144081560269795,1,2230,32327,COc1ccc(CN2CCNCC2)cc1OC,17561213,CC(C)n1ncnc1CCl,,
CC(=O)CCCN1CC(=O)N(C)C1,92233,1,356,0.814337148962149,0.814337148962149,1,2230,3449353,CN1CNCC1=O,44696,CC(=O)CCCCl,,
CCON1CCN(Cc2nc(C(C)C)no2)CC1,91920,1,218,0.8131457834649011,0.8131457834649011,1,2230,3401907,CCON1CCNCC1,45904,CC(C)c1noc(CCl)n1,,
CC(=O)N1CCN(CCNC(=O)C(=O)NCC2(CO)CC23CCN(C(=O)OC(C)(C)C)CC3)CC1,101166,0,4333,0.813049161949162,0.0,1,271948,121146,CC(=O)N1CCN(CCN)CC1,22391520,CC(C)(C)OC(=O)N1CCC2(CC1)CC2(CN)CO,,
CCOc1ccnc(NCCc2ncnn2C)n1,91706,1,122,0.8128897062053125,0.8128897062053125,1,27,9984736,Cn1ncnc1CCN,3568605,CCOc1ccnc(Cl)n1,,
COCCCOC(=O)C1(COC)CC(=O)C1,93614,1,964,0.8128165501165501,0.8128165501165501,1,1458,26172902,COCC1(C(=O)O)CC(=O)C1,188178,COCCCCl,,
Cn1ncnc1CN1CCCCCCCCCC1,97809,1,2830,0.8127583102338276,0.8127583102338276,1,2230,3775006,C1CCCCCNCCCC1,3041208,Cn1ncnc1CCl,,
CCOc1cc(CCl)c(N2CCN(CCCOC(C)(C)C)CC2)cc1OCC,115696,1,10925,0.8125797581503464,0.8125797581503464,1,2230,24366166,CC(C)(C)OCCCN1CCNCC1,33218,CCOc1cc(Br)c(CCl)cc1OCC,,
CCCC(O)CN1CCN(OC)CC1,94360,1,1296,0.8121046806135042,0.8121046806135042,1,2230,3454608,CON1CCNCC1,3698218,CCCC(O)CBr,,
CCCOc1cc2c(cc1OCCC)CCN(Cc1ncnn1CC)CC2,91768,1,150,0.8115235073423307,0.8115235073423307,1,2230,3693279,CCCOc1cc2c(cc1OCCC)CCNCC2,3707698,CCn1ncnc1CCl,,
COCCc1nc(CN2CCC2(C)CO)no1,92984,1,681,0.8114574417412651,0.8114574417412651,1,2230,3452677,CC1(CO)CCN1,5029937,COCCc1nc(CCl)no1,,
CC(C)c1cc(NC2(CO)CCNCC2)n2ncnc2n1,93747,1,1025,0.8111786397915809,0.8111786397915809,1,27,9549443,NC1(CO)CCNCC1,132341,CC(C)c1cc(Cl)n2ncnc2n1,,
CCN1CCN(CCSCC(C)C)CC1=O,93425,1,878,0.8108484913779032,0.8108484913779032,1,2230,3569436,CCN1CCNCC1=O,3699480,CC(C)CSCCCl,,
COCCCN1CCCN(CCCCCCC(=O)OC(C)(C)C)CC1,99696,1,3668,0.8106915556665557,0.8106915556665557,1,2230,2083437,COCCCN1CCCNCC1,17363798,CC(C)(C)OC(=O)CCCCCCBr,,
Cn1ncc2c1N(C(=O)CCCCC(=O)OC(C)(C)C)CCC2,94787,1,1481,0.8106276723276723,0.8106276723276723,1,11,3451606,Cn1ncc2c1NCCC2,11391247,CC(C)(C)OC(=O)CCCCC(=O)O,,
C[C@H](NC(=O)CCCOCCNC(=O)OC(C)(C)C)c1ccc(C#N)cc1,95709,1,1895,0.8101383172383173,0.8101383172383173,1,22,3614899,C[C@H](N)c1ccc(C#N)cc1,27261508,CC(C)(C)OC(=O)NCCOCCCC(=O)O,,
C#C[Si](C)(C)CCCN1CCN(CC(O)CC)CC1,92221,1,351,0.8099971366249257,0.8099971366249257,1,2230,2781312,CCC(O)CN1CCNCC1,27230612,C#C[Si](C)(C)CCCI,,
C=C(CCNC(=O)OC(C)(C)C)CNC(=O)NC12CC(C)(C1)C2,93562,1,940,0.8099562409812411,0.8099562409812411,1,2708,26629890,C=C(CN)CCNC(=O)OC(C)(C)C,19219913,CC12CC(N)(C1)C2,,
COCCCC(NC(=O)OC(C)(C)C)C(=O)OCCOCCNC(=O)OC(C)(C)C,97934,1,2887,0.8095729936729936,0.8095729936729936,1,1458,5896983,COCCCC(NC(=O)OC(C)(C)C)C(=O)O,13518713,CC(C)(C)OC(=O)NCCOCCCl,,
COCC1(CNC(=O)C(=O)NCC2(COC)CN(C(=O)OC(C)(C)C)C2)CN(C(=O)OC(C)(C)C)C1,92978,1,678,0.8094681374181374,0.8094681374181374,1,271948,22478800,COCC1(CN)CN(C(=O)OC(C)(C)C)C1,22478800,COCC1(CN)CN(C(=O)OC(C)(C)C)C1,,
CC(C)(C)OC(=O)N1CCC(CNC(=O)NCC2(C(C)(C)C)CCN(C(=O)OC(C)(C)C)C2)(C(C)(C)C)C1,92927,0,656,0.8088554390054391,0.0,1,2708,26360011,CC(C)(C)OC(=O)N1CCC(CN)(C(C)(C)C)C1,26360011,CC(C)(C)OC(=O)N1CCC(CN)(C(C)(C)C)C1,,
CCON1CCN(Cc2nc(CCOC)no2)CC1,91629,1,88,0.8086001901693077,0.8086001901693077,1,2230,3401907,CCON1CCNCC1,2235525,COCCc1noc(CCl)n1,,
COCCOCCOCCN(C)c1ccnc2ncnn12,91635,1,91,0.8082915151515152,0.8082915151515152,1,27,3778409,CNCCOCCOCCOC,3060213,Clc1ccnc2ncnn12,,
CCCc1nc(CN2CCN(Cc3noc(CC)n3)CC2)no1,91805,1,167,0.8082381827323003,0.8082381827323003,1,2230,2782826,CCc1nc(CN2CCNCC2)no1,47388,CCCc1nc(CCl)no1,,
CC1(CC(=O)N2CC(C)(CO)CC2(C)C)CC1,95037,1,1592,0.8081460594960594,0.8081460594960594,1,22,26706899,CC1(CO)CNC(C)(C)C1,3083971,CC1(CC(=O)O)CC1,,
CCc1ccc(CN2CCN(CCCCOC)CC2)cc1,94368,1,1300,0.8080688354129532,0.8080688354129532,1,2230,4262972,CCc1ccc(CN2CCNCC2)cc1,2810678,COCCCCCl,,
Cn1cc(C#CCNC(=O)NCC#Cc2cnn(C)c2)cn1,92507,0,479,0.8078906926406926,0.0,1,2708,4508970,Cn1cc(C#CCN)cn1,4508970,Cn1cc(C#CCN)cn1,,
CC(C)(C)OC(=O)NCC[C@H](O)C(=O)NC12CC(F)(C1)C2,93813,1,1051,0.8078441558441558,0.8078441558441558,1,22,22091369,NC12CC(F)(C1)C2,4692878,CC(C)(C)OC(=O)NCC[C@H](O)C(=O)O,,
CCCN1CCCN(CCCOCCOC)CC1=O,100939,1,4228,0.8075936507936508,0.8075936507936508,1,2230,9830561,CCCN1CCCNCC1=O,67032,COCCOCCCBr,,
CCCn1ncnc1CN1CCC1(C)CCC,92081,1,287,0.8074231168831167,0.8074231168831167,1,2230,9939215,CCCC1(C)CCN1,17575602,CCCn1ncnc1CCl,,
COCCCCCN1CCN(c2cc(C)nc(C(C)C)n2)CC1,97687,1,2774,0.8073582516898306,0.8073582516898306,1,2230,38955,Cc1cc(N2CCNCC2)nc(C(C)C)n1,2210605,COCCCCCCl,,
CC1(CN2CCN(CCCF)CC2)CC1(Cl)Cl,91699,1,119,0.8072276117054008,0.8072276117054008,1,2230,22953788,FCCCN1CCNCC1,22091435,CC1(CI)CC1(Cl)Cl,,
CCc1ccc(CN2CCN(Cc3ccc(Cl)cc3)CC2)cc1,93358,1,849,0.8072247050335285,0.8072247050335285,1,2230,16125,Clc1ccc(CN2CCNCC2)cc1,66119,CCc1ccc(CCl)cc1,,
CC(Sc1ccc(C#N)cc1)C(=O)OCC(=O)NC(C)c1ccc2c(c1)CC(=O)N2,92671,1,547,0.807218644492762,0.807218644492762,1,1458,2133521,CC(Sc1ccc(C#N)cc1)C(=O)O,1888432,CC(NC(=O)CCl)c1ccc2c(c1)CC(=O)N2,,
C#CCC(COC)NC(=O)NC(CC#C)COC,91553,1,55,0.8071637473637473,0.8071637473637473,1,2708,4815578,C#CCC(N)COC,4815578,C#CCC(N)COC,,
CCC(COC)N1CCN(CC(C)(C)F)CC1,91961,1,235,0.8070501414632247,0.8070501414632247,1,2230,26696138,CC(C)(F)CN1CCNCC1,3714541,CCC(Br)COC,,
CC(C)(C)OC(=O)NCC1(F)CCN(CCCI)CC1,92865,1,631,0.806937968553186,0.806937968553186,1,2230,7196981,CC(C)(C)OC(=O)NCC1(F)CCNCC1,52723,ICCCI,,
CC1(C(=O)N2CC(CO)(CO)C2)CCCCCCC1,97755,1,2804,0.8068043820214872,0.8068043820214872,1,22,3645816,OCC1(CO)CNC1,3738196,CC1(C(=O)O)CCCCCCC1,,
CC(C)(C)OC(=O)N1CCN(C(=O)CNC(=O)NCC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)CC1,92661,1,543,0.8066928848928849,0.8066928848928849,1,2708,2016287,CC(C)(C)OC(=O)N1CCN(C(=O)CN)CC1,2016287,CC(C)(C)OC(=O)N1CCN(C(=O)CN)CC1,,
CC1(CNC(=O)C(=O)NCC2(C)CN(C(=O)OC(C)(C)C)C(C)(C)C2)CN(C(=O)OC(C)(C)C)C(C)(C)C1,94064,1,1163,0.8066630869130869,0.8066630869130869,1,271948,26775155,CC1(CN)CN(C(=O)OC(C)(C)C)C(C)(C)C1,26775155,CC1(CN)CN(C(=O)OC(C)(C)C)C(C)(C)C1,,
CC(C)(C)OC(=O)NCCCCCCCCC(=O)N1CCc2cc(C#N)ccc21,95635,1,1861,0.806462950937951,0.806462950937951,1,22,3008468,N#Cc1ccc2c(c1)CCN2,3560099,CC(C)(C)OC(=O)NCCCCCCCCC(=O)O,,
COCCCOC(=O)C(O)c1ccc(C#N)cc1,122266,1,13890,0.8063863580863581,0.8063863580863581,1,1458,3769576,N#Cc1ccc(C(O)C(=O)O)cc1,188178,COCCCCl,,
COCC12CC(CNC(=O)C(=O)NCC34CN(C(=O)OC(C)(C)C)C(COC)(C3)C4)(CN1C(=O)OC(C)(C)C)C2,93193,1,775,0.8063666944166943,0.8063666944166943,1,271948,27276744,COCC12CC(CN)(CN1C(=O)OC(C)(C)C)C2,27276744,COCC12CC(CN)(CN1C(=O)OC(C)(C)C)C2,,
COCCCN1CCN(C(=O)CCN2CCN(CCCNC(=O)OC(C)(C)C)CC2)CC1,91465,1,15,0.806342784992785,0.806342784992785,1,240690,68217,COCCCN1CCNCC1,34261029,CC(C)(C)OC(=O)NCCCN1CCN(CCC(=O)O)CC1,,
C#CCC(CCOC)NC(=O)NC(CC#C)CCOC,91926,1,221,0.806067821067821,0.806067821067821,1,2708,4815569,C#CCC(N)CCOC,4815569,C#CCC(N)CCOC,,
CC(C)(C)OC(=O)NC1(CNC(=O)C(=O)NCC2(NC(=O)OC(C)(C)C)CC2)CC1,94275,1,1257,0.8058369648869649,0.8058369648869649,1,271948,3593128,CC(C)(C)OC(=O)NC1(CN)CC1,3593128,CC(C)(C)OC(=O)NC1(CN)CC1,,
COCCCOC(=O)[C@H](Cc1ccc(C#N)cc1)NC(=O)OC(C)(C)C,98240,1,3026,0.8057055944055943,0.8057055944055943,1,1458,74201,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(C#N)cc1)C(=O)O,188178,COCCCCl,,
CC(C)(C)OC(=O)NCC12CC(NC(=O)NC34CC(CNC(=O)OC(C)(C)C)(C3)C4)(C1)C2,91654,0,100,0.8053142413142413,0.0,1,2708,17420542,CC(C)(C)OC(=O)NCC12CC(N)(C1)C2,17420542,CC(C)(C)OC(=O)NCC12CC(N)(C1)C2,,
CCc1noc(CN2CCN(CCC(=O)OC(C)(C)C)CC2)n1,91613,1,82,0.8051969308469307,0.8051969308469307,1,2230,11567848,CC(C)(C)OC(=O)CCN1CCNCC1,45906,CCc1noc(CCl)n1,,
C#CCC(CCOC)NC(=O)C(=O)NC(CC#C)CCOC,91927,0,221,0.8050440115440114,0.0,1,271948,4815569,C#CCC(N)CCOC,4815569,C#CCC(N)CCOC,,
CC(C)(C)OC(=O)NCCC(O)CNC(=O)C(=O)NCC(O)CCNC(=O)OC(C)(C)C,92566,1,502,0.8049852036852035,0.8049852036852035,1,271948,11459637,CC(C)(C)OC(=O)NCCC(O)CN,11459637,CC(C)(C)OC(=O)NCCC(O)CN,,
C#Cc1ccc2c(c1)CN(Cc1oc(C)nc1C)CC2,92705,1,561,0.8046626984126984,0.8046626984126984,1,2230,3613983,C#Cc1ccc2c(c1)CNCC2,3052189,Cc1nc(C)c(CCl)o1,,
C=C(C)CNC(=O)NCCOCC(C)C,101335,1,4409,0.804639072039072,0.804639072039072,1,2708,1833622,CC(C)COCCN,192877,C=C(C)CN,,
